ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積,WGS84_LAT,WGS84_LON
PU-4168,台北市,內湖區,成功路三段,0.183939362,,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.41666667,-0.879686672,-0.819325686,0,309535,2774936,,-0.507082857,-0.174630069,-0.438451903,25.08151187,121.5901891
PU-4169,高雄市,楠梓區,卓越路,-0.423773286,,4,15,集合住宅,其他,住宅大樓(11層含以上有電梯),7.25,0.051065257,0.23731968,1,181198,2516970,,-0.248803096,-0.253121422,-0.438451903,22.75193361,120.3300701
PU-4170,台北市,內湖區,民權東路六段,-0.775071862,,10,12,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),17.83333333,-0.541858194,-0.819325686,0,309702,2773640,,-0.770737554,-0.275303761,-0.27404576,25.06980524,121.5917883
PU-4171,台北市,中正區,水源路,-0.508034955,,7,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),43.08333333,0.887018379,-0.819325686,0,302208,2768237,,1.722949302,0.600045461,-0.438451903,25.0213047,121.5173029
PU-4172,新北市,新莊區,民安西路,-0.286181144,,9,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.91666667,0.194699814,0.473674565,1,293020,2767529,,-0.089252399,0.367984069,0.191415787,25.0152017,121.4262437
PU-4173,基隆市,安樂區,樂利三街,0.683693251,,6,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),30.58333333,0.114264462,0.748649528,1,322196,2780021,,0.28982195,0.388460074,-0.438451903,25.12686477,121.7159617
PU-4174,台中市,西屯區,西屯路二段,-0.115807223,,11,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.08333333,-0.391903717,-0.457841745,1,213752,2674424,,-0.452201944,-0.108083052,-0.209991419,24.17476242,120.643243
PU-4175,台北市,中山區,民族東路,-0.003546455,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),39.91666667,-0.510258592,-0.819325686,0,304361,2773458,,0.049930123,0.091557999,-0.438451903,25.06836376,121.5388411
PU-4176,新北市,永和區,永利路,-0.692588677,,9,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.41666667,-0.366624035,-0.819325686,0,302429,2766311,,-0.584029292,-0.176336403,-0.101099038,25.00390915,121.5194194
PU-4177,新北市,永和區,保生路,-0.878704581,,11,25,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26,-0.123019826,1.048341343,1,301193,2766752,,0.279637863,0.560799785,-0.216396853,25.00793276,121.507191
PU-4178,台中市,北區,錦中街,-0.038587388,,9,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),36.33333333,-0.5659888,-0.819325686,0,218395,2672160,,-0.102548291,0.094970666,0.029144789,24.15442025,120.6889889
PU-4179,金門縣,金城鎮,西海路三段,1.598963392,,2,5,集合住宅,鋼筋混凝土造,公寓(5樓含以下無電梯),1.333333333,-0.32927905,-0.819325686,0,-22737,2704066,,-0.159126552,-0.348676113,-0.438451903,24.41892438,118.3111932
PU-4180,新北市,泰山區,信華五街,0.180286261,,3,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.25,-0.069587771,0.6374237,1,294343,2770878,,-0.291802574,-0.335025443,-0.084017881,25.04539858,121.4394594
PU-4181,新北市,板橋區,南雅南路二段,0.623200775,住,4,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),37.75,-0.283315992,1.368115598,1,295607,2765391,,-0.119238878,-0.258240424,0.114550577,24.99582395,121.4518046
PU-4182,新北市,三重區,三民街,-0.252726425,,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),44.41666667,-0.946333107,-0.819325686,0,298543,2773047,,-0.796197771,0.917423542,-0.438451903,25.06485136,121.4811587
PU-4183,新北市,汐止區,忠孝東路,-0.464125637,,22,23,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.583333333,-0.290784989,0.958742759,1,317248,2774330,,-0.495767205,-0.887877584,0.535174085,25.07571735,121.666617
PU-4184,新北市,五股區,芳洲一路,0.841545686,,15,23,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7,0.851971547,0.631244488,1,294764,2775305,,0.574127711,-0.200225076,0.671823347,25.08535328,121.4437756
PU-4185,新北市,新莊區,雙鳳路,-0.892668081,,13,21,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.916666667,-0.586097638,-0.819325686,0,291711,2768843,,-0.925761989,-0.957837268,0.676093636,25.02710126,121.4133141
PU-4186,新北市,中和區,宜安路,0.570711476,,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),49.16666667,-0.5855231,-0.819325686,0,301772,2765325,,-0.290105226,1.405435,-0.438451903,24.99503011,121.5128737
PU-4187,桃園市,楊梅區,裕成南路,-0.683407856,其他,10,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),24.91666667,-0.436717699,-0.819325686,0,265962,2754514,,-0.443149422,0.018185647,-0.438451903,24.89822388,121.1580035
PU-4188,新北市,新店區,中興路三段,-1.002597593,,5,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),20.41666667,-0.703303436,-0.819325686,0,304869,2764162,,-0.751218054,-0.31113677,-0.370127272,24.98442164,121.5435066
PU-4189,新北市,汐止區,樟樹二路,-0.534039269,,2,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),21.58333333,-0.222989478,-0.819325686,0,314624,2773543,,-0.188264356,-0.299192434,-0.167288525,25.06872706,121.6405701
PU-4190,新北市,新莊區,思源路,0.3314814,,13,19,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.25,0.548040824,2.004574503,2,296624,2771170,,0.346117319,-0.131971725,0.57787698,25.04796618,121.4620745
PU-4191,台北市,松山區,南京東路五段,-1.060133941,,11,17,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),37.41666667,-0.139106897,-0.819325686,0,306803,2771544,,-0.016549334,0.97543889,-0.438451903,25.05099458,121.562967
PU-4192,台北市,南港區,興南街,1.161768866,,9,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9,1.469025603,1.253800164,1,310386,2771998,,1.122371061,0.279254713,2.226208697,25.05495439,121.5984961
PU-4193,台南市,中西區,中山路,-0.321534513,,4,15,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.33333333,1.08753222,3.649789876,3,168809,2543839,,1.529168758,-1.307635691,-0.438451903,22.99400965,120.2080402
PU-4194,新北市,板橋區,漢生西路,-1.105317037,,14,23,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2,-0.836021767,-0.131888277,1,296738,2768466,,-1.03439225,-1.179660658,-0.438451903,25.02355084,121.4631126
PU-4195,高雄市,鼓山區,美術南三路,-0.499695309,,10,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),18,-0.002941337,0.025681646,1,176565,2506011,,-0.287276313,0.482308431,-0.16515338,22.65277424,120.2854745
PU-4196,新北市,淡水區,新市一路三段,0.017434845,,7,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.5,0.170569208,1.202821659,1,295022,2786328,,-0.001838986,-0.178042737,0.091063986,25.18486062,121.4466951
PU-4197,台中市,北屯區,軍福十六路,-0.243930142,,3,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.5,1.015714942,0.424240863,1,221936,2674466,,0.620521885,1.146072267,0.116685722,24.17530881,120.7237892
PU-4198,新竹市,新竹市,光復路一段,-1.327771687,,10,13,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.66666667,-1.507082417,-0.819325686,0,251332,2742027,,-1.726344383,-0.771846888,-0.438451903,24.78556716,121.0131732
PU-4199,新北市,三峽區,學勤路,-0.97416589,,3,25,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.16666667,-0.474062683,1.003542051,1,287983,2759817,,-0.627028771,-0.836687571,-0.438451903,24.94571082,121.376126
PU-4200,新北市,中和區,圓通路,5.085560298,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),12.33333333,-0.185644493,0.572541967,1,300099,2764091,,-0.200994465,0.060843991,-0.438451903,24.9839457,121.4962561
PU-4201,新北市,淡水區,鄧公路,-0.176948604,,5,17,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),24.41666667,-0.639529693,1.066878981,1,295561,2784625,,-0.59223314,-0.372564786,0.362227364,25.1694699,121.4519861
PU-4202,新北市,汐止區,民族六街,-0.081030659,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),41.66666667,-0.756735492,-0.819325686,0,313574,2773755,,-0.305381357,-0.181455404,-0.438451903,25.07068548,121.6301725
PU-4203,新北市,中和區,立業路,-0.206557953,,9,17,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.333333333,-0.39075464,-0.235390089,1,299930,2766694,,-0.671442706,-0.780378556,0.02060421,25.00745128,121.4946762
PU-4204,新竹縣,竹北市,勝利十一路,-0.9717385,,21,21,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5,-0.397074561,0.57408677,1,252890,2746603,,-0.766211293,-0.577324838,0.02060421,24.82687996,121.0285909
PU-4205,台北市,中正區,臨沂街,1.366486747,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),36.16666667,0.115413538,-0.819325686,0,303448,2770032,,0.926610278,0.94813755,-0.438451903,25.03746663,121.5296586
PU-4206,台北市,大安區,和平東路三段,-0.528703818,住,7,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),38.5,0.656628549,-0.819325686,0,306061,2768266,,0.746691408,2.260308217,-0.438451903,25.02142878,121.5554801
PU-4207,新北市,中和區,自立路,0.648700384,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),33.08333333,-0.210349637,-0.819325686,0,302821,2765201,,0.513588972,0.24171537,-0.438451903,24.99387445,121.5232604
PU-4208,新北市,永和區,信義路,0.845511224,,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.66666667,-0.162662964,-0.819325686,0,301851,2767173,,0.551213516,0.482308431,-0.438451903,25.01171118,121.5137257
PU-4209,新北市,林口區,竹林路,4.295024344,,5,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),18.33333333,1.824090228,1.181194415,1,288916,2774389,,1.444018475,1.122183594,0.925905568,25.07724561,121.3857756
PU-4210,新北市,新店區,永業路,-0.455689857,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),41.33333333,-0.696983516,-0.819325686,0,303643,2760268,,-0.398169705,0.965200888,-0.438451903,24.94931033,121.5312119
PU-4211,新竹縣,竹北市,成功九街,1.718145826,,5,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.33333333,1.645408839,2.009208913,2,251748,2745532,,1.426196323,0.680243148,1.619827599,24.81721206,121.0172917
PU-4212,屏東縣,屏東市,建興南路,-0.532861624,,9,16,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.16666667,0.086112089,0.098287395,1,197076,2506510,,0.096607188,0.152986014,-0.08828817,22.65804605,120.4850231
PU-4213,新北市,三重區,仁華街,0.561987293,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),40.66666667,-0.233331166,-0.819325686,0,298699,2775013,,0.420234841,0.576156789,-0.438451903,25.08259533,121.4827745
PU-4214,新北市,新莊區,福德三街,0.943496056,,3,17,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.16666667,1.173712954,0.702305433,1,296678,2772369,,1.14811417,-0.00740936,1.367880523,25.05878912,121.4626503
PU-4215,新北市,三重區,三民街,-0.050171565,,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.33333333,-0.476935375,-0.819325686,0,298951,2772756,,0.109054406,0.064256658,-0.438451903,25.06221105,121.4851923
PU-4216,高雄市,三民區,十全三路,-1.119953477,,14,22,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.166666667,-0.824531002,-0.437759304,1,177132,2505401,,-1.126897707,-0.541491829,-0.438451903,22.64729017,120.2910194
PU-4217,新北市,板橋區,萬板路,-1.057249913,,9,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.91666667,-0.483829833,-0.819325686,0,297871,2768448,,-0.432965335,-1.043153957,-0.005017526,25.02335294,121.4743382
PU-4218,台北市,內湖區,新明路,0.08528159,,8,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),21.83333333,0.039574492,0.323828657,1,308349,2771841,,-0.167896182,0.309968721,-0.438451903,25.053617,121.5783012
PU-4219,台中市,北區,太原一街,-0.488736004,,9,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.41666667,0.356719594,0.838248112,2,216131,2673438,,0.502556211,0.960081886,-0.269775471,24.16591258,120.6666802
PU-4220,台北市,大安區,忠孝東路四段,-1.283213463,,11,12,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),43.66666667,-1.044579144,-0.819325686,0,304941,2770472,,-0.850230011,-1.642077109,-0.438451903,25.04138545,121.5444709
PU-4221,新北市,新莊區,建安街,-0.238402423,,3,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.08333333,-0.65676584,-0.819325686,0,293125,2768548,,-0.425893053,-0.590975508,-0.438451903,25.02439835,121.4273159
PU-4222,新北市,泰山區,泰林路二段,-0.517287876,,3,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),20.16666667,0.007400352,-0.819325686,0,292747,2772915,,-0.009477051,-0.113202053,-0.438451903,25.0638347,121.4237059
PU-4223,新北市,新莊區,四維路,-0.13123677,,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),44.91666667,-0.902668201,-0.819325686,0,292738,2768247,,-0.402978857,-1.027796953,-0.438451903,25.02169187,121.4234719
PU-4224,新北市,新莊區,新北大道三段,0.675353605,,19,25,集合住宅,鋼骨造,住宅大樓(11層含以上有電梯),8.25,2.064821746,2.645667818,2,296042,2772486,,1.707673172,0.96178822,-0.438451903,25.0598649,121.4563506
PU-4225,新北市,泰山區,信華一街,0.891223059,,5,19,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.666666667,1.062827076,2.112710725,2,294492,2770717,,0.824769408,0.475483096,0.035550223,25.04394069,121.4409309
PU-4226,台北市,萬華區,廣州街,-0.155342432,商,4,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),40.33333333,-0.291934065,-0.819325686,0,300568,2769908,,0.527733537,-0.645578189,-0.438451903,25.03644615,121.5011147
PU-4227,台中市,北區,雙十路二段,-0.324971313,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),44.41666667,-1.087094973,-0.819325686,0,218651,2672592,,-0.927742228,0.327032059,-0.438451903,24.15832601,120.6914987
PU-4228,台北市,士林區,忠誠路二段,2.312976486,,6,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),28.33333333,1.254722844,-0.819325686,0,303573,2778592,花台5.29平方公尺,1.155752235,0.896947537,0.691039649,25.11474104,121.5312306
PU-4229,台南市,安平區,健康路三段,-0.872047285,,5,27,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.416666667,0.028658266,0.469040155,1,164876,2542715,,-0.260967422,-0.372564786,0.253334984,22.98366374,120.1697417
PU-4230,台北市,中山區,民生東路一段,-1.10385099,,2,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),14,-1.416879915,-0.819325686,0,303160,2772260,,-1.707956448,-1.222319002,0.174334629,25.05759103,121.5268906
PU-4231,新北市,三重區,中正北路,-0.387482608,,4,22,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.5,0.131500609,-0.819325686,0,299112,2773053,,-0.199580008,-0.067131042,0.520228072,25.06488714,121.4867987
PU-4232,新北市,新莊區,新北大道三段,-1.152542987,,10,22,一般事務所,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.41666667,-0.645275075,-0.819325686,0,295998,2772554,,-1.034675142,0.253659707,0.16579405,25.06048014,121.4559168
PU-4233,新北市,新莊區,福德一街,1.085991045,,10,17,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.08333333,1.755145641,2.540621202,2,296641,2772090,,1.389986236,1.306467641,1.340123641,25.05627144,121.4622741
PU-4234,高雄市,左營區,桃子園路,0.350419846,,9,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.333333333,0.923214287,0.187885979,1,176302,2508161,,0.177514101,1.15631027,1.205609525,22.67217819,120.2828148
PU-4235,桃園市,中壢區,青商路,-0.621857904,,2,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.25,-0.110379985,0.694581417,1,272271,2766809,,-0.325183748,-0.707006204,-0.08828817,25.00914851,121.220652
PU-4236,桃園市,龜山區,萬壽路一段,-0.782666468,,2,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),20.16666667,0.369359435,-0.033020874,1,291024,2767889,,0.276526058,0.134216343,-0.438451903,25.0185072,121.4064784
PU-4237,新北市,林口區,文化三路二段,-0.246429632,,8,29,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4,1.620703696,0.305291019,1,287841,2774746,,1.202712192,1.751820754,-0.438451903,25.08049595,121.3751291
PU-4238,台北市,大同區,敦煌路,-0.803527599,,7,15,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.16666667,-0.744670189,1.236807329,1,302168,2774226,,-0.933117163,-0.821330567,0.161523761,25.0753745,121.5171333
PU-4239,新北市,中和區,中原街,-0.471696209,,8,26,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),1.333333333,-0.825680079,0.903129845,1,299359,2766805,,-1.088990272,-0.88617125,-0.148072222,25.0084721,121.4890232
PU-4240,新北市,蘆洲區,仁愛街,-0.596262161,,10,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.416666667,-0.696408978,-0.819325686,0,297565,2776197,,-0.968195685,-0.707006204,0.486065757,25.09332059,121.4715739
PU-4241,桃園市,桃園區,大興西路二段,0.794920576,,11,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.83333333,1.388590252,0.778000788,2,280149,2766874,,1.200731953,0.821868851,0.191415787,25.00959907,121.2987047
PU-4242,新北市,林口區,八德路,-0.214513062,,9,33,集合住宅,鋼骨造,住宅大樓(11層含以上有電梯),3.75,0.824393712,0.623520472,1,286258,2773186,,0.387136559,-0.149035062,1.474637758,25.06645093,121.3593955
PU-4243,新北市,八里區,中山路一段,0.54732682,住,13,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.083333333,0.402682652,0.594169212,1,291636,2783462,,0.197882275,-0.085900713,-0.438451903,25.15908416,121.4130138
PU-4244,新北市,新店區,中正路,0.663937663,,11,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),25.66666667,0.795092262,-0.819325686,0,303940,2764863,,0.733395516,0.603458129,-0.438451903,24.99078359,121.534332
